		[TRIGGERPRI,JJ,TO]	[5.845256056218418,7.268609177690271,9.656458160639115]
	cluster56	[TRIGGERPRI,VBN,NN]	[6.656480079502391,6.940882773957154,11.464401556227518]
	cluster57	[TRIGGERPRI,CC,PRP$]	[6.312633391324456,9.590456172050294,10.69604173880074]
	cluster58	[TRIGGERPRI,VBZ,IN]	[4.516926705084671,5.407327960969349,6.739895151601745]
	cluster59	[TRIGGERPRI,DT,PROTEINT]	[8.210021202069434,8.6622571799752,14.966601451348835]
	cluster60	[TRIGGERPRI,MD,RB]	[8.374824786340287,10.222919260472967,15.34062958478818]
	cluster61	[TRIGGERPRI,IN,PRP]	[4.939561788800722,6.291929356865596,7.660760246007006]
	cluster62	[TRIGGERPRI,VBD,NNS]	[6.546680425210815,7.15907579114876,11.218737515811519]
	cluster63	[TRIGGERPRI,PROTEINT,VBD]	[7.924037607149516,13.681774187097709,14.318586600937333]
	cluster64	[TRIGGERPRI,VBP,RB]	[4.454395172711168,5.08761975436436,6.604314579109394]
	cluster65	[TRIGGERPRI,NNS,CC]	[7.600010824334846,8.48019194783388,13.586047065079635]
	cluster66	[TRIGGERPRI,RB,MD]	[4.5344572078818715,4.999890346275606,6.77793729412096]
	cluster67	[TRIGGERPRI,DT,CD]	[3.4269068198065744,3.803795390939582,4.407535279174073]
	cluster68	[TRIGGERPRI,VBG,JJ]	[4.214021700982442,4.800162092202785,6.084908642161583]
	cluster69	[TRIGGERPRI,TO,NNS]	[8.099013219447897,8.277142015643257,14.71490757931559]
	cluster70	[TRIGGERPRI,NNP,NNP]	[4.126327990989979,4.24007239212166,5.896158752132601]
	cluster71	[TRIGGERPRI,TO,CD]	[6.463580802089748,6.632841804078941,11.032999818568063]
	cluster72	[TRIGGERPRI,VBG,NNS]	[5.332172646873099,5.946491453643363,8.522497299986604]
	cluster73	[TRIGGERPRI,VBN,DT]	[2.9881192183175473,3.2293562444894124,3.4928001327724125]
		[TRIGGERPRI,VBN,CD]	[2.9881192183175473,3.2293562444894124,3.4928001327724125]
		[TRIGGERPRI,VBN,#]	[2.9881192183175473,3.2293562444894124,3.4928001327724125]
		[TRIGGERPRI,VBN,VBG]	[2.9881192183175473,3.2293562444894124,3.4928001327724125]
		[TRIGGERPRI,VBN,MD]	[2.9881192183175473,3.2293562444894124,3.4928001327724125]
	cluster74	[TRIGGERPRI,VBN,RB]	[6.943017285477271,7.2300823702345305,12.106773594714426]
	cluster75	[TRIGGERPRI,PRP,VBZ]	[5.942697352329385,6.0032802925124695,9.87270608212447]
		[TRIGGERPRI,#,#]	[5.942595787961227,6.390862410429353,9.872480544853058]
		[TRIGGERPRI,NNS,MD]	[5.9424942235930684,6.7784445283462365,9.872255007581648]
	cluster76	[TRIGGERPRI,VBN,@]	[3.7325016377459423,3.9845286126449153,5.053971794942729]
		[TRIGGERPRI,NNS,WDT]	[3.7359171992406734,4.4993060568441905,5.0612342055725135]
		[TRIGGERPRI,#,#]	[3.734209418493308,4.241917334744553,5.057603000257622]
	cluster77	[TRIGGERPRI,PROTEINT,NNS]	[8.88928046710258,14.760519449086765,16.510838478253813]
	cluster78	[TRIGGERPRI,CC,RB]	[6.8161804187228,10.138856882536654,11.822202268987503]
	cluster79	[TRIGGERPRI,NNS,RB]	[3.671614672398834,4.432517962796947,4.924641866154496]
	cluster80	[TRIGGERPRI,IN,NN]	[7.30521187345663,8.765160232119824,12.921238986467962]
	cluster81	[TRIGGERPRI,VBD,JJ]	[5.265968581011016,5.851223199453158,8.376799957994029]
		[TRIGGERPRI,#,#]	[5.264253657897751,5.796748465038773,8.373027930577084]
		[TRIGGERPRI,RB,VBG]	[5.262538734784486,5.742273730624387,8.369255903160138]
	cluster82	[TRIGGERPRI,WRB,VBN]	[7.8314366516618215,7.955385462321996,14.109053235378273]
	cluster83	[TRIGGERPRI,CC,IN]	[6.485610830625381,9.779069638833976,11.082223564210803]
	cluster84	[TRIGGERPRI,CC,CD]	[5.544313783459148,8.749432984952056,8.990348280380687]
	cluster85	[TRIGGERPRI,JJ,PROTEINT]	[10.579368921817117,12.18890627555555,20.379502436718745]
	cluster86	[TRIGGERPRI,JJ,NNS]	[8.16585718529592,9.688228178477736,14.8664424258481]
	cluster87	[TRIGGERPRI,RB,#]	[3.193726767350535,3.628347812906636,3.919224224529983]
		[TRIGGERPRI,RB,VBN]	[3.193726767350535,3.628347812906636,3.919224224529983]
		[TRIGGERPRI,RB,JJ]	[3.193726767350535,3.628347812906636,3.919224224529983]
		[TRIGGERPRI,RB,NN]	[3.193726767350535,3.628347812906636,3.919224224529983]
	cluster88	[TRIGGERPRI,NNS,VBP]	[6.0302767363471945,6.868738646756889,10.067294173361685]
	cluster89	[TRIGGERPRI,CD,#]	[3.529271985376114,4.106284107715526,4.623307302338426]
		[TRIGGERPRI,CD,@]	[3.529271985376114,4.106284107715526,4.623307302338426]
		[TRIGGERPRI,CD,TO]	[3.529271985376114,4.106284107715526,4.623307302338426]
	cluster90	[TRIGGERPRI,RB,#]	[3.621709353844599,4.066974812832698,4.818828777112998]
		[TRIGGERPRI,RB,CD]	[3.621709353844599,4.066974812832698,4.818828777112998]
		[TRIGGERPRI,RB,VB]	[3.621709353844599,4.066974812832698,4.818828777112998]
	cluster91	[TRIGGERPRI,#,#]	[8.239987589498892,8.615494049157622,15.034579658545418]
		[TRIGGERPRI,DT,JJ]	[8.243427138299486,8.69607969857781,15.042383019726474]
		[TRIGGERPRI,VBN,IN]	[8.236548040698295,8.534908399737432,15.02677629736436]
	cluster92	[TRIGGERPRI,CD,VBD]	[3.445302951039758,4.019681338949689,4.44625185575824]
		[TRIGGERPRI,CD,#]	[3.445302951039758,4.019681338949689,4.44625185575824]
		[TRIGGERPRI,CD,VBZ]	[3.445302951039758,4.019681338949689,4.44625185575824]
	cluster93	[TRIGGERPRI,CD,SYM]	[3.6898961730028033,4.271830107505483,4.9634470434933196]
		[TRIGGERPRI,CD,#]	[3.6898961730028033,4.271830107505483,4.9634470434933196]
		[TRIGGERPRI,CD,CD]	[3.6898961730028033,4.271830107505483,4.9634470434933196]
	cluster94	[TRIGGERPRI,NNS,NN]	[3.5373627700844392,4.292980617910129,4.640395680326333]
		[TRIGGERPRI,NNS,DT]	[3.5373627700844392,4.292980617910129,4.640395680326333]
		[TRIGGERPRI,NNS,#]	[3.5373627700844392,4.292980617910129,4.640395680326333]
	cluster95	[TRIGGERPRI,EX,VBD]	[4.239859303170343,4.304530266425148,6.1405989163522126]
		[TRIGGERPRI,TO,JJ]	[4.241157288783448,4.395885743098731,6.143397510315629]
		[TRIGGERPRI,#,#]	[4.240508295976896,4.35020800476194,6.14199821333392]
	cluster96	[TRIGGERPRI,FW,IN]	[5.516083060505219,5.584469802438214,8.928004671110033]
		[TRIGGERPRI,VBD,NN]	[5.518130439472864,6.109017683851269,8.932525169501229]
		[TRIGGERPRI,#,#]	[5.517106749989042,5.846743743144741,8.930264920305632]
	cluster97	[TRIGGERPRI,PROTEINT,IN]	[7.783027984271906,13.523541787585163,13.99957497132038]
	cluster98	[TRIGGERPRI,VB,CC]	[6.608904804083934,6.667217360792947,11.357923081684959]
	cluster99	[TRIGGERPRI,RB,VBD]	[5.339079175658062,5.820245178926245,8.537705334395675]
	cluster100	[TRIGGERPRI,VBZ,DT]	[8.383746697533272,9.394039584716577,15.360890275885076]
	cluster101	[TRIGGERPRI,VBP,PROTEINT]	[5.593518653030211,6.256332563324175,9.099070437878517]
	cluster102	[TRIGGERPRI,VBN,CC]	[3.559956785796808,3.809625104242505,4.688141800157702]
	cluster103	[TRIGGERPRI,DT,VBN]	[4.70188735945154,5.103179691775129,7.141964752276981]
		[TRIGGERPRI,#,#]	[4.702259454170925,5.137333888071076,7.142775131660054]
		[TRIGGERPRI,RB,DT]	[4.70263154889031,5.171488084367024,7.143585511043126]
	cluster104	[TRIGGERPRI,NN,VBP]	[4.574350729315109,6.513237101647485,6.864560709457919]
		[TRIGGERPRI,NN,#]	[4.574350729315109,6.513237101647485,6.864560709457919]
		[TRIGGERPRI,NN,NNP]	[4.574350729315109,6.513237101647485,6.864560709457919]
	cluster105	[TRIGGERPRI,IN,VBN]	[4.581686505022239,5.915221339952191,6.880497200085169]
	cluster106	[TRIGGERPRI,WRB,PROTEINT]	[7.888099225272686,8.01225488780646,14.237249422689114]
	cluster107	[TRIGGERPRI,CC,WDT]	[5.765731220756608,8.992386613720411,9.480173489986765]
		[TRIGGERPRI,CC,#]	[5.765731220756608,8.992386613720411,9.480173489986765]
		[TRIGGERPRI,CC,VBN]	[5.765731220756608,8.992386613720411,9.480173489986765]
	cluster108	[TRIGGERPRI,CC,NNS]	[7.165183401474474,10.517828473636374,12.606042642534636]
	cluster109	[TRIGGERPRI,CC,VBD]	[5.517418053338018,8.719886299240239,8.930952245548314]
	cluster110	[TRIGGERPRI,VBG,TO]	[4.695442857467741,5.294226224740625,7.127930362088334]
		[TRIGGERPRI,NNS,JJ]	[4.6974887358192365,5.495107920280905,7.1323855415036945]
		[TRIGGERPRI,#,#]	[4.696465796643489,5.3946670725107655,7.130157951796014]
	cluster111	[TRIGGERPRI,CC,NN]	[6.5792992051221555,9.881125121443533,11.29168902753693]
	cluster112	[TRIGGERPRI,RBS,RB]	[7.214173901377437,7.225301575594019,12.716273377927036]
		[TRIGGERPRI,RBS,JJ]	[7.214173901377437,7.225301575594019,12.716273377927036]
		[TRIGGERPRI,RBR,RB]	[7.214173901377437,7.225301575594019,12.716273377927036]
		[TRIGGERPRI,#,#]	[7.214173901377437,7.225301575594019,12.716273377927036]
	cluster113	[TRIGGERPRI,IN,RB]	[4.904800556130237,6.255376812173321,7.584740936194814]
	cluster114	[TRIGGERPRI,IN,PRP$]	[4.01852963671616,5.320445717372473,5.664716344352048]
	cluster115	[TRIGGERPRI,MD,CC]	[4.339659351113716,5.9693000808153425,6.356030459282792]
	cluster116	[TRIGGERPRI,NNS,PRP]	[3.391297143738251,4.141006964410529,4.332667774704842]
		[TRIGGERPRI,VBZ,VBG]	[3.390564302015103,4.234302085296763,4.3311280878607805]
		[TRIGGERPRI,#,#]	[3.3909307228766767,4.187654524853646,4.331897931282811]
		[TRIGGERPRI,VBZ,@]	[3.390564302015103,4.234302085296763,4.3311280878607805]
	cluster117	[TRIGGERPRI,VBD,RB]	[6.222900494569721,6.828755562615373,10.49600137382923]
	cluster118	[TRIGGERPRI,WDT,VBZ]	[4.842495942527737,4.973676658746494,7.448607033939221]
	cluster119	[TRIGGERPRI,VBD,TO]	[3.5211972344645233,4.061847115078265,4.606257677143535]
	cluster120	[TRIGGERPRI,IN,CC]	[4.149446365192338,5.458954817006527,5.945877935530004]
	cluster121	[TRIGGERPRI,VBD,#]	[4.160338937811419,4.7186982344745765,5.96931395789404]
		[TRIGGERPRI,VBD,CD]	[4.160338937811419,4.7186982344745765,5.96931395789404]
		[TRIGGERPRI,VBD,PROTEINT]	[4.160338937811419,4.7186982344745765,5.96931395789404]
	cluster122	[TRIGGERPRI,NN,DT]	[4.769146915642171,6.722410076973164,7.2885431626731885]
	cluster123	[TRIGGERPRI,RB,#]	[5.489658506456565,5.9736038918985095,8.869672763022496]
		[TRIGGERPRI,RB,VBZ]	[5.489658506456565,5.9736038918985095,8.869672763022496]
		[TRIGGERPRI,RB,RB]	[5.489658506456565,5.9736038918985095,8.869672763022496]
	cluster124	[TRIGGERPRI,CC,TO]	[5.7189157708322425,8.941059508182748,9.376483344343917]
	cluster125	[TRIGGERPRI,RB,WRB]	[3.30802933067958,3.745585460268474,4.158007900638603]
		[TRIGGERPRI,NNS,NNS]	[3.309736913310637,4.056071134910482,4.161583813084116]
		[TRIGGERPRI,NNS,CD]	[3.309736913310637,4.056071134910482,4.161583813084116]
		[TRIGGERPRI,NNS,FW]	[3.309736913310637,4.056071134910482,4.161583813084116]
		[TRIGGERPRI,#,#]	[3.3088831219951085,3.900828297589478,4.1597958568613596]
		[TRIGGERPRI,RB,TO]	[3.30802933067958,3.745585460268474,4.158007900638603]
	cluster126	[TRIGGERPRI,PROTEINT,TO]	[7.480832120274446,13.183828183444913,13.317088089917053]
	cluster127	[TRIGGERPRI,NN,RBR]	[4.350234645744121,6.27209522863785,6.378888077210412]
	cluster128	[TRIGGERPRI,VBP,JJ]	[8.052799858944603,8.769008121632531,14.610184720783494]
	cluster129	[TRIGGERPRI,VBZ,TO]	[4.0590456645429605,4.931517465561449,5.751627099849371]
	cluster130	[TRIGGERPRI,CD,NNS]	[3.918179540224883,4.506867639430417,5.4498682724555]
		[TRIGGERPRI,#,#]	[3.9195589841177747,4.599095831838129,5.452817623127321]
		[TRIGGERPRI,NNS,VB]	[3.9209384280106665,4.6913240242458425,5.455766973799141]
	cluster131	[TRIGGERPRI,NN,WP]	[4.391476891767737,6.316511650619548,6.468082483112232]
		[TRIGGERPRI,NN,WDT]	[4.391476891767737,6.316511650619548,6.468082483112232]
		[TRIGGERPRI,NN,#]	[4.391476891767737,6.316511650619548,6.468082483112232]
		[TRIGGERPRI,NN,VBN]	[4.391476891767737,6.316511650619548,6.468082483112232]
		[TRIGGERPRI,NN,PRP]	[4.391476891767737,6.316511650619548,6.468082483112232]
	cluster132	[TRIGGERPRI,VBZ,PRP]	[3.465334942091939,4.3124667803973065,4.488441547390188]
		[TRIGGERPRI,NNS,VBN]	[3.4663257090345594,4.2190915908835676,4.490529030069869]
		[TRIGGERPRI,#,#]	[3.465830325563249,4.265779185640437,4.4894852887300285]
	cluster133	[TRIGGERPRI,NN,TO]	[5.4463641847958195,7.446958992961779,8.774149681895878]
	cluster134	[TRIGGERPRI,PROTEINT,RB]	[7.501036566696502,13.206567699578839,13.362666415985847]
		[TRIGGERPRI,PROTEINT,VBN]	[7.501036566696502,13.206567699578839,13.362666415985847]
		[TRIGGERPRI,PROTEINT,FW]	[7.501036566696502,13.206567699578839,13.362666415985847]
		[TRIGGERPRI,PROTEINT,#]	[7.501036566696502,13.206567699578839,13.362666415985847]
	cluster135	[TRIGGERPRI,FW,#]	[6.51381078191726,6.584751251425498,11.145250270024176]
		[TRIGGERPRI,FW,VB]	[6.51381078191726,6.584751251425498,11.145250270024176]
		[TRIGGERPRI,FW,VBZ]	[6.51381078191726,6.584751251425498,11.145250270024176]
	cluster136	[TRIGGERPRI,PROTEINT,JJ]	[11.049537324421648,17.15207517830782,21.46141459227075]
	cluster137	[TRIGGERPRI,CD,DT]	[3.1653672731294504,3.73063053750504,3.8601629431780915]
		[TRIGGERPRI,WRB,JJ]	[3.167646494641658,3.2698450755277544,3.8649068596850724]
		[TRIGGERPRI,#,#]	[3.166506883885554,3.500237806516397,3.862534901431582]
	cluster138	[TRIGGERPRI,CC,MD]	[6.132887617875083,9.394193619610103,10.295544926995035]
	cluster139	[TRIGGERPRI,JJ,JJ]	[6.229839007262325,7.671012032757285,10.511461988599367]
	cluster140	[TRIGGERPRI,CD,CC]	[4.20656697766295,4.803427783516645,6.068847278742513]
	cluster141	[TRIGGERPRI,VBZ,CC]	[3.6617955962712765,4.517613303124005,4.9038089526849316]
	cluster142	[TRIGGERPRI,RB,VBP]	[4.448880319487284,4.912540697357519,6.592366119557504]
		[TRIGGERPRI,WRB,DT]	[4.447230324253775,4.5567296728486735,6.588791526878454]
		[TRIGGERPRI,#,#]	[4.448055321870529,4.734635185103096,6.590578823217979]
	cluster143	[TRIGGERPRI,NN,JJ]	[5.703271952908221,7.720881747013781,9.34184887313512]
	cluster144	[TRIGGERPRI,VBZ,NN]	[4.849896976425033,5.752624977635911,7.4647699385533794]
	cluster145	[TRIGGERPRI,CC,#]	[5.621609727681473,8.834304758647473,9.161173796720078]
		[TRIGGERPRI,CC,PDT]	[5.621609727681473,8.834304758647473,9.161173796720078]
		[TRIGGERPRI,CC,VBZ]	[5.621609727681473,8.834304758647473,9.161173796720078]
	cluster146	[TRIGGERPRI,IN,TO]	[3.8237086499419397,5.114021103521947,5.248165961005206]
		[TRIGGERPRI,IN,WRB]	[3.8237086499419397,5.114021103521947,5.248165961005206]
		[TRIGGERPRI,IN,WP]	[3.8237086499419397,5.114021103521947,5.248165961005206]
		[TRIGGERPRI,IN,#]	[3.8237086499419397,5.114021103521947,5.248165961005206]
		[TRIGGERPRI,IN,JJS]	[3.8237086499419397,5.114021103521947,5.248165961005206]
	cluster147	[TRIGGERPRI,NN,VBD]	[5.065212924154247,7.039644374854964,7.935935601458979]
	cluster148	[TRIGGERPRI,RB,CC]	[4.2745364141680415,4.734517056525505,6.2153964012900005]
	cluster149	[TRIGGERPRI,NN,CD]	[4.6413616515691,6.58523620425693,7.010226712772214]
	cluster150	[TRIGGERPRI,VBD,VB]	[3.1380404764267036,3.667002791638173,3.803323840070764]
	cluster151	[TRIGGERPRI,JJR,IN]	[6.2484292129592065,6.263861959727564,10.552891360423697]
	cluster152	[TRIGGERPRI,NN,RB]	[4.979086236579589,6.9474403615888,7.7472534957030765]
	cluster153	[TRIGGERPRI,RBR,JJ]	[4.834607678711134,4.844791432730955,7.431382524172618]
	cluster154	[TRIGGERPRI,NN,FW]	[6.468670510010786,8.53441909803681,11.044371192731226]
	cluster155	[TRIGGERPRI,VBG,#]	[3.9959830000883128,4.576092112459359,5.616392613800896]
		[TRIGGERPRI,VBG,NN]	[3.9959830000883128,4.576092112459359,5.616392613800896]
		[TRIGGERPRI,VBG,DT]	[3.9959830000883128,4.576092112459359,5.616392613800896]
	cluster156	[TRIGGERPRI,VBN,TO]	[4.823897254065833,5.089401970441757,7.407999699649766]
	cluster157	[TRIGGERPRI,VBD,JJR]	[3.3407399370149737,3.876001743966781,4.226551503807137]
	cluster158	[TRIGGERPRI,VBD,CC]	[3.4327609164898303,3.970794634697559,4.419852929467479]
	cluster159	[TRIGGERPRI,DT,#]	[3.031300048384707,3.3993818385434196,3.582003987420328]
		[TRIGGERPRI,DT,FW]	[3.031300048384707,3.3993818385434196,3.582003987420328]
		[TRIGGERPRI,DT,RB]	[3.031300048384707,3.3993818385434196,3.582003987420328]
		[TRIGGERPRI,DT,VBG]	[3.031300048384707,3.3993818385434196,3.582003987420328]
	cluster160	[TRIGGERPRI,TO,NN]	[3.677887293342616,3.82819505013084,4.937953836077198]
	cluster161	[TRIGGERPRI,FW,FW]	[7.361176639639457,7.434111113191548,13.047319955373982]
	cluster162	[TRIGGERPRI,PROTEINT,VBG]	[7.758638897576693,13.496155908191763,13.944433474506422]
	cluster163	[TRIGGERPRI,CC,PRP]	[5.431617331865836,8.625576260278281,8.741626664740888]
	cluster164	[TRIGGERPRI,PROTEINT,DT]	[7.64030246495217,13.36320230597316,13.677034777572556]
	cluster165	[TRIGGERPRI,MD,DT]	[4.092039705355507,5.704753624304354,5.822471273921048]
		[TRIGGERPRI,MD,VBP]	[4.092039705355507,5.704753624304354,5.822471273921048]
		[TRIGGERPRI,MD,#]	[4.092039705355507,5.704753624304354,5.822471273921048]
	cluster166	[TRIGGERPRI,WDT,VBP]	[7.049881894568197,7.192254235444206,12.346800764402786]
	cluster167	[TRIGGERPRI,VBP,CC]	[3.1874196424776953,3.7813200392029707,3.906082588794154]
	cluster168	[TRIGGERPRI,VBG,VBN]	[4.892212536616974,5.4959285108718525,7.557223959932986]
	cluster169	[TRIGGERPRI,WRB,#]	[3.626006940839561,3.7310158590226523,4.82793395661049]
		[TRIGGERPRI,WRB,NN]	[3.626006940839561,3.7310158590226523,4.82793395661049]
