-1	2	17-0,3-45,0-0,0-0	8.669816421713657E-4
-1	2	0-0,0-0,7-7,3-16	6.212194923084647E-4
-1	2	0-0,0-0,2-63,8-17	3.3618089112438625E-4
-1	2	5-8,3-50,0-0,0-0	3.382689645013293E-4
-1	2	0-0,0-0,3-16,10-16	3.2273037187558064E-4
-1	2	0-0,0-0,7-20,3-13	5.258509473849408E-4
-1	2	18-26,3-24,0-0,0-0	3.7678866849620026E-4
-1	2	9-9,3-50,0-0,0-0	6.582556022032132E-4
-1	2	3-9,6-38,0-0,0-0	4.443085061624396E-4
-1	2	15-7,3-18,0-0,0-0	6.752059818315923E-4
-1	2	3-93,8-23,0-0,0-0	3.8955996318550747E-4
-1	2	3-3,7-39,0-0,0-0	5.119401152375272E-4
-1	2	4-5,3-16,0-0,0-0	5.056449534904435E-4
-1	2	0-0,0-0,7-66,3-22	0.0011811678430798467
-1	2	0-0,0-0,2-63,7-4	3.3618089112438625E-4
-1	2	8-16,3-45,0-0,0-0	3.337767472394719E-4
-1	2	0-0,0-0,2-9,11-136	3.2228442698061037E-4
-1	2	0-0,0-0,2-63,7-9	3.3618089112438625E-4
-1	2	3-97,11-9,0-0,0-0	5.297056591016869E-4
-1	2	0-0,0-0,1-12,17-64	3.2148610084243185E-4
-1	2	8-25,3-53,0-0,0-0	3.4346728833582876E-4
-1	2	0-0,0-0,7-49,3-6	9.770861479305184E-4
-1	2	0-0,0-0,1-12,17-66	3.2148610084243185E-4
-1	2	3-67,10-33,0-0,0-0	3.614117183797454E-4
-1	2	0-0,0-0,2-41,10-134	3.614117183797454E-4
-1	2	0-0,0-0,3-45,8-25	3.2526025475257685E-4
-1	2	20-110,3-9,0-0,0-0	8.669816421713657E-4
-1	2	15-1,3-43,0-0,0-0	3.4093248594730904E-4
-1	2	3-64,8-10,0-0,0-0	3.6792346663793764E-4
-1	2	0-0,0-0,10-24,3-20	4.3385488432947115E-4
-1	2	0-0,0-0,10-65,3-93	8.669816421713657E-4
-1	2	3-127,6-26,0-0,0-0	8.669816421713657E-4
-1	2	3-8,11-9,0-0,0-0	3.218842840063301E-4
-1	2	0-0,0-0,1-12,27-8	4.448414771976502E-4
-1	2	3-105,8-55,0-0,0-0	6.212194923084647E-4
-1	2	0-0,0-0,6-86,3-16	8.869798584877802E-4
-1	2	0-0,0-0,1-12,27-5	3.2148610084243185E-4
-1	2	100-0,3-6,0-0,0-0	3.2088358976530186E-4
-1	2	0-0,0-0,7-4,3-16	5.479704829757428E-4
-1	2	3-58,5-26,0-0,0-0	3.8254105636502465E-4
-1	2	3-16,10-18,0-0,0-0	3.208319634135887E-4
-1	2	100-0,3-19,0-0,0-0	3.247967560711768E-4
-1	2	0-0,0-0,3-13,10-24	3.2309578817421916E-4
-1	2	10-19,3-63,0-0,0-0	4.09533129602232E-4
-1	2	0-0,0-0,3-13,10-26	3.2032245087090013E-4
-1	2	3-157,27-2,0-0,0-0	3.8955996318550747E-4
-1	2	0-0,0-0,2-74,6-6	3.352973676096182E-4
-1	2	7-1,3-148,0-0,0-0	4.4512321697776823E-4
-1	2	3-23,10-33,0-0,0-0	5.958671875729708E-4
-1	2	0-0,0-0,5-8,3-8	6.142755530618674E-4
-1	2	0-0,0-0,11-117,3-45	4.758096135035531E-4
-1	2	6-6,3-42,0-0,0-0	3.352973676096182E-4
-1	2	0-0,0-0,15-76,3-1	6.212194923084647E-4
-1	2	3-103,15-17,0-0,0-0	4.244236319139829E-4
-1	2	0-0,0-0,3-79,100-0	4.717670428734359E-4
-1	2	0-0,0-0,2-53,9-19	3.325148328768707E-4
-1	2	0-0,0-0,5-61,3-48	8.669816421713657E-4
-1	2	0-0,0-0,5-7,3-8	5.647857038728415E-4
-1	2	0-0,0-0,2-9,8-140	3.2228442698061037E-4
-1	2	0-0,0-0,2-9,8-142	3.2228442698061037E-4
-1	2	0-0,0-0,3-112,100-0	3.614117183797454E-4
-1	2	3-55,7-57,0-0,0-0	3.524884312589581E-4
-1	2	6-19,3-27,0-0,0-0	4.664697219598613E-4
-1	2	0-0,0-0,5-9,3-9	6.228726880870562E-4
-1	2	3-12,11-9,0-0,0-0	5.901651529448175E-4
-1	2	3-50,9-19,0-0,0-0	4.581143875295509E-4
-1	2	18-28,3-39,0-0,0-0	8.669816421713657E-4
-1	2	0-0,0-0,4-85,3-13	8.669816421713657E-4
-1	2	0-0,0-0,2-144,11-9	4.09533129602232E-4
-1	2	9-16,3-26,0-0,0-0	4.0468664058934716E-4
-1	2	3-49,10-6,0-0,0-0	4.588182518727094E-4
-1	2	11-15,3-13,0-0,0-0	3.951650465019099E-4
-1	2	0-0,0-0,5-65,3-17	6.212194923084647E-4
-1	2	0-0,0-0,3-30,100-0	3.7678866849620026E-4
-1	2	11-41,3-16,0-0,0-0	5.258509473849408E-4
-1	2	0-0,0-0,3-48,11-6	3.2538783280732615E-4
-1	2	3-132,5-1,0-0,0-0	4.896002447822167E-4
-1	2	0-0,0-0,7-1,3-148	4.4512321697776823E-4
-1	2	4-1,3-16,0-0,0-0	4.617791579372083E-4
-1	2	7-39,3-13,0-0,0-0	3.7678866849620026E-4
-1	2	3-16,8-88,0-0,0-0	3.198869509508209E-4
-1	2	6-45,3-44,0-0,0-0	4.09533129602232E-4
-1	2	15-2,3-3,0-0,0-0	4.09533129602232E-4
-1	2	11-34,3-63,0-0,0-0	4.588182518727094E-4
-1	2	18-11,3-32,0-0,0-0	8.669816421713657E-4
-1	2	0-0,0-0,3-13,10-6	3.273008804540986E-4
-1	2	3-66,6-25,0-0,0-0	3.425598455662585E-4
-1	2	3-42,27-7,0-0,0-0	3.4093248594730904E-4
-1	2	0-0,0-0,4-20,3-9	4.244236319139829E-4
-1	2	0-0,0-0,1-12,10-72	3.240477295806415E-4
-1	2	0-0,0-0,1-42,11-164	8.669816421713657E-4
-1	2	0-0,0-0,10-69,3-11	0.0011811678430798467
-1	2	0-0,0-0,3-17,7-15	4.4762738535424545E-4
-1	2	3-16,10-2,0-0,0-0	3.255990674873238E-4
-1	2	7-4,3-16,0-0,0-0	4.054582068774663E-4
-1	2	0-0,0-0,3-16,7-20	4.425100718230006E-4
-1	2	0-0,0-0,18-2,3-16	6.466391818937825E-4
-1	2	0-0,0-0,18-2,3-17	4.7360765509308993E-4
-1	2	3-18,11-31,0-0,0-0	3.2276437391652016E-4
-1	2	3-13,16-7,0-0,0-0	3.2032245087090013E-4
-1	2	13-7,3-13,0-0,0-0	6.212194923084647E-4
-1	2	0-0,0-0,2-9,19-7	3.2228442698061037E-4
-1	2	18-16,3-39,0-0,0-0	3.7198887817098847E-4
-1	2	3-10,7-10,0-0,0-0	3.2701884610666823E-4
-1	2	8-17,3-9,0-0,0-0	4.820163826212427E-4
-1	2	0-0,0-0,1-14,10-33	3.281888586214759E-4
-1	2	0-0,0-0,11-110,3-79	4.244236319139829E-4
-1	2	15-7,3-103,0-0,0-0	3.614117183797454E-4
-1	2	0-0,0-0,10-46,3-9	0.0011811678430798467
-1	2	0-0,0-0,3-16,7-54	3.2273037187558064E-4
-1	2	17-36,3-148,0-0,0-0	8.669816421713657E-4
-1	2	6-49,3-26,0-0,0-0	8.669816421713657E-4
-1	2	10-5,3-8,0-0,0-0	6.582556022032132E-4
-1	2	3-14,18-2,0-0,0-0	3.3788652365514585E-4
-1	2	3-19,10-19,0-0,0-0	3.39514889299798E-4
-1	2	0-0,0-0,4-22,3-9	8.669816421713657E-4
-1	2	8-25,3-102,0-0,0-0	3.2490613366100747E-4
-1	2	0-0,0-0,7-25,3-56	5.258509473849408E-4
-1	2	0-0,0-0,3-45,15-29	3.382689645013293E-4
-1	2	5-19,3-16,0-0,0-0	5.258509473849408E-4
-1	2	0-0,0-0,1-12,10-51	3.2148610084243185E-4
-1	2	0-0,0-0,5-20,3-13	0.0011811678430798467
-1	2	0-0,0-0,1-12,10-65	3.240477295806415E-4
-1	2	3-50,6-78,0-0,0-0	3.3196110305843616E-4
-1	2	5-9,3-18,0-0,0-0	3.614117183797454E-4
-1	2	3-66,11-15,0-0,0-0	3.425598455662585E-4
-1	2	6-68,3-1,0-0,0-0	5.647857038728415E-4
-1	2	3-86,15-119,0-0,0-0	6.752059818315923E-4
-1	2	8-24,3-6,0-0,0-0	4.09533129602232E-4
-1	2	0-0,0-0,3-14,10-5	3.251376307183075E-4
-1	2	0-0,0-0,6-139,3-22	8.669816421713657E-4
-1	2	0-0,0-0,11-87,3-51	5.81155174292364E-4
-1	2	11-97,3-16,0-0,0-0	4.4512321697776823E-4
-1	2	0-0,0-0,1-12,10-60	3.2148610084243185E-4
-1	2	3-22,11-49,0-0,0-0	3.524884312589581E-4
-1	2	3-10,7-32,0-0,0-0	4.544064280537066E-4
-1	2	0-0,0-0,3-155,100-0	4.09533129602232E-4
-1	2	0-0,0-0,1-12,10-31	3.2148610084243185E-4
-1	2	0-0,0-0,1-12,22-19	3.2148610084243185E-4
-1	2	6-19,3-18,0-0,0-0	3.519110547603792E-4
-1	2	0-0,0-0,1-14,10-18	3.235337761126044E-4
-1	2	3-48,6-62,0-0,0-0	3.3196110305843616E-4
-1	2	0-0,0-0,11-29,3-9	4.4512321697776823E-4
-1	2	0-0,0-0,1-12,22-14	3.2148610084243185E-4
-1	2	3-20,11-172,0-0,0-0	3.2640508103769044E-4
-1	2	20-15,3-14,0-0,0-0	6.212194923084647E-4
-1	2	3-20,11-12,0-0,0-0	3.302004464403003E-4
-1	2	0-0,0-0,1-14,7-11	3.235337761126044E-4
-1	2	0-0,0-0,16-75,3-155	8.669816421713657E-4
-1	2	0-0,0-0,1-14,10-24	3.281888586214759E-4
-1	2	12-6,3-16,0-0,0-0	0.0011070535351381252
-1	2	3-26,10-12,0-0,0-0	3.633812596679078E-4
-1	2	0-0,0-0,3-140,27-3	4.244236319139829E-4
-1	2	3-62,19-5,0-0,0-0	4.640618322883853E-4
-1	2	3-8,6-4,0-0,0-0	3.2784493530099235E-4
-1	2	0-0,0-0,11-40,3-66	4.97433682912378E-4
-1	2	0-0,0-0,11-111,3-99	6.515170176049041E-4
-1	2	3-14,10-34,0-0,0-0	4.435387562501515E-4
-1	2	3-16,11-99,0-0,0-0	4.363911611052916E-4
-1	2	3-36,9-16,0-0,0-0	4.4844528470169604E-4
-1	2	0-0,0-0,2-18,5-65	3.2374079355853224E-4
-1	2	3-36,6-168,0-0,0-0	3.3932715643795287E-4
-1	2	0-0,0-0,12-24,3-14	8.669816421713657E-4
-1	2	6-19,3-19,0-0,0-0	3.2957524460805503E-4
-1	2	3-105,4-15,0-0,0-0	4.4512321697776823E-4
-1	2	3-18,6-77,0-0,0-0	3.266297695956536E-4
-1	2	3-63,10-5,0-0,0-0	4.0355465072542345E-4
-1	2	22-7,3-48,0-0,0-0	4.4512321697776823E-4
-1	2	0-0,0-0,13-13,3-18	9.524435867952798E-4
-1	2	0-0,0-0,13-13,3-17	6.752059818315923E-4
-1	2	19-9,3-66,0-0,0-0	3.9831375537860056E-4
-1	2	0-0,0-0,3-50,11-14	3.3196110305843616E-4
-1	2	0-0,0-0,13-54,3-86	4.758096135035531E-4
-1	2	0-0,0-0,20-45,3-18	8.669816421713657E-4
-1	2	0-0,0-0,2-166,6-19	4.4512321697776823E-4
-1	2	0-0,0-0,3-39,100-0	4.989520688704999E-4
-1	2	0-0,0-0,3-9,5-8	3.205120148131308E-4
-1	2	0-0,0-0,6-37,3-60	9.524435867952798E-4
-1	2	0-0,0-0,15-19,3-45	3.7678866849620026E-4
-1	2	3-16,8-13,0-0,0-0	3.208319634135887E-4
-1	2	0-0,0-0,3-150,100-0	3.9831375537860056E-4
-1	2	3-16,5-32,0-0,0-0	4.363911611052916E-4
-1	2	3-17,16-85,0-0,0-0	4.4762738535424545E-4
-1	2	0-0,0-0,3-135,8-106	4.09533129602232E-4
-1	2	3-48,6-71,0-0,0-0	3.2538783280732615E-4
-1	2	22-7,3-13,0-0,0-0	4.4512321697776823E-4
-1	2	0-0,0-0,13-14,3-16	4.758096135035531E-4
-1	2	3-41,9-21,0-0,0-0	5.258509473849408E-4
-1	2	8-22,3-9,0-0,0-0	3.8254105636502465E-4
-1	2	0-0,0-0,1-14,9-7	3.235337761126044E-4
-1	2	0-0,0-0,5-10,3-48	4.758096135035531E-4
-1	2	9-16,3-22,0-0,0-0	4.0468664058934716E-4
-1	2	100-0,3-58,0-0,0-0	4.3978328533233546E-4
-1	2	0-0,0-0,20-41,3-48	5.647857038728415E-4
-1	2	0-0,0-0,15-16,3-66	8.006013516665217E-4
-1	2	0-0,0-0,1-14,6-55	3.235337761126044E-4
-1	2	0-0,0-0,3-38,100-0	4.687158434558503E-4
-1	2	3-136,6-111,0-0,0-0	6.212194923084647E-4
-1	2	0-0,0-0,15-17,3-49	4.4512321697776823E-4
-1	2	13-70,3-48,0-0,0-0	5.258509473849408E-4
-1	2	0-0,0-0,2-18,8-25	3.2374079355853224E-4
-1	2	8-12,3-45,0-0,0-0	4.054582068774663E-4
-1	2	3-9,11-4,0-0,0-0	3.236697432365178E-4
-1	2	8-89,3-155,0-0,0-0	8.669816421713657E-4
-1	2	3-13,9-2,0-0,0-0	3.217061310171615E-4
-1	2	6-86,3-16,0-0,0-0	8.669816421713657E-4
-1	2	0-0,0-0,22-1,3-19	8.869798584877802E-4
-1	2	0-0,0-0,7-15,3-60	6.212194923084647E-4
-1	2	7-13,3-3,0-0,0-0	3.524884312589581E-4
-1	2	3-13,10-30,0-0,0-0	3.2309578817421916E-4
-1	2	0-0,0-0,1-48,10-4	4.4512321697776823E-4
-1	2	0-0,0-0,15-137,3-13	8.669816421713657E-4
-1	2	0-0,0-0,5-10,3-10	3.524884312589581E-4
-1	2	15-59,3-50,0-0,0-0	8.669816421713657E-4
-1	2	13-13,3-17,0-0,0-0	6.752059818315923E-4
-1	2	9-19,3-49,0-0,0-0	4.4512321697776823E-4
-1	2	8-9,3-16,0-0,0-0	8.669816421713657E-4
-1	2	3-13,8-65,0-0,0-0	3.2309578817421916E-4
-1	2	0-0,0-0,2-18,11-9	3.2860898511667344E-4
-1	2	3-72,10-130,0-0,0-0	4.758096135035531E-4
-1	2	12-54,3-14,0-0,0-0	8.669816421713657E-4
-1	2	0-0,0-0,2-18,11-3	3.2374079355853224E-4
-1	2	0-0,0-0,2-18,8-17	3.2374079355853224E-4
-1	2	0-0,0-0,2-18,8-18	3.2374079355853224E-4
-1	2	0-0,0-0,17-5,3-97	7.515672250874771E-4
-1	2	0-0,0-0,2-63,19-15	3.3618089112438625E-4
-1	2	100-0,3-36,0-0,0-0	5.00567911168688E-4
-1	2	6-129,3-16,0-0,0-0	0.0011811678430798467
-1	2	3-10,27-6,0-0,0-0	3.4378546088217936E-4
-1	2	0-0,0-0,12-4,3-9	8.452169239060211E-4
-1	2	3-16,11-4,0-0,0-0	3.208319634135887E-4
-1	2	7-7,3-16,0-0,0-0	6.212194923084647E-4
-1	2	3-155,11-110,0-0,0-0	4.09533129602232E-4
-1	2	0-0,0-0,10-57,3-6	8.669816421713657E-4
-1	2	0-0,0-0,11-96,3-60	8.669816421713657E-4
-1	2	0-0,0-0,3-70,5-15	3.644360666487021E-4
-1	2	0-0,0-0,11-36,3-9	3.8955996318550747E-4
-1	2	0-0,0-0,10-2,3-13	3.524884312589581E-4
-1	2	0-0,0-0,5-10,3-20	4.305303421592428E-4
-1	2	0-0,0-0,6-38,3-20	4.956398867746684E-4
-1	2	0-0,0-0,15-19,3-11	6.212194923084647E-4
-1	2	3-16,7-15,0-0,0-0	3.198869509508209E-4
-1	2	3-11,8-148,0-0,0-0	3.334397692295029E-4
-1	2	15-1,3-16,0-0,0-0	4.758096135035531E-4
-1	2	0-0,0-0,4-34,3-35	8.669816421713657E-4
-1	2	22-18,3-16,0-0,0-0	8.669816421713657E-4
-1	2	0-0,0-0,2-18,7-4	3.2374079355853224E-4
-1	2	5-7,3-8,0-0,0-0	5.647857038728415E-4
-1	2	3-138,11-74,0-0,0-0	6.064317910879956E-4
-1	2	13-37,3-106,0-0,0-0	8.669816421713657E-4
-1	2	3-16,10-22,0-0,0-0	3.198869509508209E-4
-1	2	3-34,5-9,0-0,0-0	3.7678866849620026E-4
-1	2	100-0,3-67,0-0,0-0	4.4030366862138804E-4
-1	2	3-13,7-10,0-0,0-0	3.2032245087090013E-4
-1	2	19-38,3-48,0-0,0-0	8.669816421713657E-4
-1	2	0-0,0-0,6-132,3-116	8.669816421713657E-4
-1	2	6-111,3-6,0-0,0-0	5.258509473849408E-4
-1	2	0-0,0-0,12-10,3-4	6.212194923084647E-4
-1	2	13-26,3-16,0-0,0-0	7.098245327997479E-4
-1	2	5-23,3-35,0-0,0-0	8.669816421713657E-4
-1	2	3-16,11-33,0-0,0-0	3.198869509508209E-4
-1	2	4-1,3-3,0-0,0-0	3.314507863211061E-4
-1	2	3-16,7-37,0-0,0-0	3.236837843940644E-4
-1	2	100-0,3-10,0-0,0-0	4.615129682400418E-4
-1	2	3-79,10-19,0-0,0-0	3.4394766208741944E-4
-1	2	4-6,3-117,0-0,0-0	5.258509473849408E-4
-1	2	0-0,0-0,11-122,3-18	0.0011811678430798467
-1	2	6-9,3-30,0-0,0-0	3.56426808740753E-4
-1	2	0-0,0-0,20-41,3-72	3.6792346663793764E-4
-1	2	0-0,0-0,3-152,6-71	8.669816421713657E-4
-1	2	100-0,3-45,0-0,0-0	3.2088358976530186E-4
-1	2	7-20,3-16,0-0,0-0	3.614117183797454E-4
-1	2	3-8,5-2,0-0,0-0	4.476998862520626E-4
-1	2	8-18,3-8,0-0,0-0	3.71122781058226E-4
-1	2	8-36,3-116,0-0,0-0	0.0011811678430798467
-1	2	0-0,0-0,20-41,3-148	4.244236319139829E-4
-1	2	3-8,11-1,0-0,0-0	3.218842840063301E-4
-1	2	3-45,15-29,0-0,0-0	3.382689645013293E-4
-1	2	0-0,0-0,2-53,100-0	5.722645168472116E-4
-1	2	3-24,10-97,0-0,0-0	5.452181078962811E-4
-1	2	7-80,3-13,0-0,0-0	8.669816421713657E-4
-1	2	0-0,0-0,17-51,3-43	5.958671875729708E-4
-1	2	0-0,0-0,3-107,10-124	5.258509473849408E-4
-1	2	12-17,3-58,0-0,0-0	3.7678866849620026E-4
-1	2	3-9,11-42,0-0,0-0	3.2208700926734853E-4
-1	2	0-0,0-0,3-66,17-7	3.235337761126044E-4
-1	2	0-0,0-0,18-76,3-72	0.0011811678430798467
-1	2	9-42,3-16,0-0,0-0	6.212194923084647E-4
-1	2	6-26,3-16,0-0,0-0	7.358818893385181E-4
-1	2	3-90,11-12,0-0,0-0	5.81155174292364E-4
-1	2	0-0,0-0,10-5,3-26	3.705608995894696E-4
-1	2	0-0,0-0,18-17,3-8	3.7678866849620026E-4
-1	2	0-0,0-0,5-15,3-18	3.9831375537860056E-4
-1	2	3-67,7-4,0-0,0-0	5.166588009767594E-4
-1	2	0-0,0-0,3-66,10-80	3.524884312589581E-4
-1	2	0-0,0-0,1-14,15-130	3.235337761126044E-4
-1	2	0-0,0-0,11-51,3-151	3.382689645013293E-4
-1	2	0-0,0-0,5-15,3-75	4.7055210250412954E-4
-1	2	16-35,3-128,0-0,0-0	3.8955996318550747E-4
-1	2	3-26,20-31,0-0,0-0	3.479206109619692E-4
-1	2	0-0,0-0,2-76,11-24	4.09533129602232E-4
-1	2	3-16,11-24,0-0,0-0	3.217797676393595E-4
-1	2	0-0,0-0,3-41,15-1	5.258509473849408E-4
-1	2	0-0,0-0,13-14,3-138	5.258509473849408E-4
-1	2	0-0,0-0,2-9,7-79	3.2228442698061037E-4
-1	2	0-0,0-0,3-8,6-88	3.248509385309846E-4
-1	2	0-0,0-0,2-18,100-0	4.1106409279309774E-4
-1	2	0-0,0-0,8-86,3-16	8.669816421713657E-4
-1	2	0-0,0-0,2-9,11-12	3.2228442698061037E-4
-1	2	0-0,0-0,10-8,3-22	3.325148328768707E-4
-1	2	11-4,3-8,0-0,0-0	3.382689645013293E-4
-1	2	0-0,0-0,2-9,11-11	3.2228442698061037E-4
-1	2	0-0,0-0,2-9,11-14	4.43531589746677E-4
-1	2	0-0,0-0,2-9,11-16	3.2228442698061037E-4
-1	2	0-0,0-0,2-9,11-17	3.2906911430892114E-4
-1	2	0-0,0-0,3-23,10-33	5.958671875729708E-4
-1	2	0-0,0-0,9-26,3-138	5.258509473849408E-4
-1	2	3-13,15-1,0-0,0-0	3.2309578817421916E-4
-1	2	3-11,9-62,0-0,0-0	4.686427799972669E-4
-1	2	7-56,3-60,0-0,0-0	4.4512321697776823E-4
-1	2	0-0,0-0,1-12,18-16	3.240477295806415E-4
-1	2	13-3,3-48,0-0,0-0	0.0010006819795375676
-1	2	0-0,0-0,2-9,10-5	3.2906911430892114E-4
-1	2	3-16,8-17,0-0,0-0	3.275256835836689E-4
-1	2	11-33,3-24,0-0,0-0	4.1495733068872844E-4
-1	2	3-26,20-88,0-0,0-0	3.3311776078594625E-4
-1	2	3-18,15-41,0-0,0-0	3.305414568886196E-4
-1	2	25-12,3-1,0-0,0-0	8.669816421713657E-4
-1	2	8-18,3-20,0-0,0-0	5.162096224830832E-4
-1	2	3-22,19-5,0-0,0-0	3.8955996318550747E-4
-1	2	5-44,3-16,0-0,0-0	4.3385488432947115E-4
-1	2	3-8,11-74,0-0,0-0	3.248509385309846E-4
-1	2	3-19,10-134,0-0,0-0	3.2906911430892114E-4
-1	2	0-0,0-0,9-61,3-72	8.173610036847944E-4
-1	2	3-36,7-20,0-0,0-0	4.421256429887701E-4
-1	2	3-6,10-64,0-0,0-0	3.3665944035484515E-4
-1	2	8-4,3-13,0-0,0-0	4.4512321697776823E-4
-1	2	3-3,8-23,0-0,0-0	3.56426808740753E-4
-1	2	0-0,0-0,22-9,3-16	8.669816421713657E-4
-1	2	8-15,3-19,0-0,0-0	4.4512321697776823E-4
-1	2	3-48,5-19,0-0,0-0	4.588969578569723E-4
-1	2	3-79,7-4,0-0,0-0	4.6739430216959755E-4
-1	2	0-0,0-0,4-35,3-48	8.669816421713657E-4
-1	2	0-0,0-0,3-13,18-6	3.2032245087090013E-4
-1	2	0-0,0-0,2-9,11-31	3.256591023479424E-4
-1	2	0-0,0-0,2-9,11-36	3.2228442698061037E-4
-1	2	3-63,27-13,0-0,0-0	3.587640253686078E-4
-1	2	8-25,3-17,0-0,0-0	4.977891415181018E-4
-1	2	3-74,7-14,0-0,0-0	5.091565384343251E-4
-1	2	0-0,0-0,2-9,11-37	3.2228442698061037E-4
-1	2	0-0,0-0,5-18,3-16	7.164145110945677E-4
-1	2	3-137,13-54,0-0,0-0	8.669816421713657E-4
-1	2	3-13,9-20,0-0,0-0	3.217061310171615E-4
-1	2	18-9,3-18,0-0,0-0	3.4093248594730904E-4
-1	2	0-0,0-0,19-17,3-22	8.669816421713657E-4
-1	2	8-30,3-43,0-0,0-0	8.669816421713657E-4
-1	2	8-10,3-12,0-0,0-0	4.244236319139829E-4
-1	2	6-12,3-14,0-0,0-0	3.4550869267601015E-4
-1	2	0-0,0-0,2-41,10-33	5.338834766329236E-4
-1	2	3-14,11-79,0-0,0-0	3.314507863211061E-4
-1	2	6-20,3-32,0-0,0-0	5.629215682465683E-4
-1	2	0-0,0-0,6-9,3-45	3.56426808740753E-4
-1	2	0-0,0-0,2-9,11-23	3.2228442698061037E-4
-1	2	0-0,0-0,2-9,11-22	3.2228442698061037E-4
-1	2	0-0,0-0,11-102,3-1	9.702386304830478E-4
-1	2	5-28,3-77,0-0,0-0	4.4512321697776823E-4
-1	2	3-69,10-115,0-0,0-0	3.7678866849620026E-4
-1	2	0-0,0-0,3-20,10-33	3.2452378896375306E-4
-1	2	3-14,10-109,0-0,0-0	3.251376307183075E-4
-1	2	0-0,0-0,9-21,3-18	3.8955996318550747E-4
-1	2	11-117,3-45,0-0,0-0	4.758096135035531E-4
-1	2	0-0,0-0,3-63,6-52	3.382689645013293E-4
