	cluster44	[TRIGGERPRI,VBD,JJR]	[3.2289419213878565,3.8473147079945607,3.9926661230869143]
		[TRIGGERPRI,VBD,#]	[3.2289419213878565,3.8473147079945607,3.9926661230869143]
		[TRIGGERPRI,VBD,@]	[3.2289419213878565,3.8473147079945607,3.9926661230869143]
	cluster45	[TRIGGERPRI,VBP,VBN]	[5.0478984625203065,5.484326523729987,7.897981450772164]
		[TRIGGERPRI,JJ,IN]	[5.046595831912233,5.528366772956735,7.895126474290694]
		[TRIGGERPRI,#,#]	[5.04724714721627,5.506346648343361,7.89655396253143]
	cluster46	[TRIGGERPRI,NNS,JJ]	[4.113140943526739,5.021572881707747,5.867811343647761]
		[TRIGGERPRI,RB,VBP]	[4.1130182357180685,4.437924040678345,5.8675476109999085]
		[TRIGGERPRI,#,#]	[4.113079589622403,4.729748461193045,5.8676794773238345]
	cluster47	[TRIGGERPRI,NNS,VBN]	[4.002574872763196,4.906365143924695,5.630517777704926]
	cluster48	[TRIGGERPRI,NNS,PROTEINT]	[5.193582269013348,6.143688218111309,8.217671357137185]
	cluster49	[TRIGGERPRI,PROTEINT,@]	[6.303274205283775,9.115771558668236,10.67516790909167]
	cluster50	[TRIGGERPRI,CC,VBD]	[4.797195929406518,7.072442914980744,7.3497262172834645]
		[TRIGGERPRI,NN,CD]	[4.8000167594081535,6.639606050190526,7.355881067926295]
		[TRIGGERPRI,#,#]	[4.798606344407336,6.856024482585635,7.352803642604879]
		[TRIGGERPRI,CC,VB]	[4.797195929406518,7.072442914980744,7.3497262172834645]
	cluster51	[TRIGGERPRI,CC,CD]	[5.8243624805529,8.179430796019421,9.610125067320082]
		[TRIGGERPRI,#,#]	[5.824204027391902,8.388283542559495,9.609773733890755]
		[TRIGGERPRI,PROTEINT,VBD]	[5.824045574230903,8.597136289099568,9.609422400461426]
	cluster52	[TRIGGERPRI,VBD,RB]	[5.802967979524907,6.496444807662548,9.562694220293169]
	cluster53	[TRIGGERPRI,VBZ,VBN]	[5.558871247414492,6.56710536376626,9.022506264321256]
	cluster54	[TRIGGERPRI,NNS,@]	[6.085710016630098,7.06635859690756,10.19056663051224]
	cluster55	[TRIGGERPRI,TO,DT]	[5.541945349716018,5.817209808723256,8.985116954042406]
		[TRIGGERPRI,VBZ,IN]	[5.543521476799764,6.55120292349853,8.988598237146114]
		[TRIGGERPRI,#,#]	[5.542733413257891,6.184206366110893,8.986857595594259]
	cluster56	[TRIGGERPRI,VBP,IN]	[4.552423411302309,4.979776669071099,6.81693953688171]
		[TRIGGERPRI,VBP,TO]	[4.552423411302309,4.979776669071099,6.81693953688171]
		[TRIGGERPRI,#,#]	[4.5537473801265005,4.933262492450778,6.819814319232759]
		[TRIGGERPRI,RB,RB]	[4.555071348950692,4.886748315830458,6.8226891015838085]
	cluster57	[TRIGGERPRI,VBN,NN]	[5.881885002924197,6.336377009757478,9.737715868156371]
	cluster58	[TRIGGERPRI,CD,RB]	[3.05276186435842,3.3801028412193475,3.6264121793219286]
		[TRIGGERPRI,#,#]	[3.05276186435842,3.3801028412193475,3.6264121793219286]
		[TRIGGERPRI,CD,CD]	[3.05276186435842,3.3801028412193475,3.6264121793219286]
		[TRIGGERPRI,VBG,CC]	[3.05276186435842,3.3801028412193475,3.6264121793219286]
	cluster59	[TRIGGERPRI,PROTEINT,CD]	[6.338615322279706,9.153947686493686,10.754000837599751]
	cluster60	[TRIGGERPRI,IN,CD]	[3.993861828962822,5.004010514527982,5.611847875910105]
	cluster61	[TRIGGERPRI,VBP,JJR]	[3.852409333148628,4.26580429473408,5.309385138413505]
		[TRIGGERPRI,TO,NN]	[3.8475539944903536,4.102892223987412,5.2990249400819]
		[TRIGGERPRI,#,#]	[3.849628493107651,4.211525245190699,5.303451402548546]
		[TRIGGERPRI,VBN,TO]	[3.848922151683972,4.265879216850604,5.301944129150234]
	cluster62	[TRIGGERPRI,VBZ,TO]	[5.449154560589816,6.453417892993522,8.780304434581318]
		[TRIGGERPRI,TO,VB]	[5.449668596628802,5.723954178308504,8.781438275405767]
		[TRIGGERPRI,#,#]	[5.449411578609309,6.088686035651013,8.780871354993543]
	cluster63	[TRIGGERPRI,PROTEINT,MD]	[5.11754015869158,7.828823114974446,8.050707082814506]
	cluster64	[TRIGGERPRI,MD,VB]	[3.5241899590693175,3.7885098606683902,4.612576165817892]
		[TRIGGERPRI,IN,VBD]	[3.5245947699998217,4.511798671324053,4.613430887947933]
		[TRIGGERPRI,#,#]	[3.5243923645345694,4.150154265996221,4.613003526882912]
		[TRIGGERPRI,IN,IN]	[3.5245947699998217,4.511798671324053,4.613430887947933]
	cluster65	[TRIGGERPRI,CC,VBP]	[4.979482883340459,7.269608702910759,7.748121802874552]
		[TRIGGERPRI,CC,#]	[4.979482883340459,7.269608702910759,7.748121802874552]
		[TRIGGERPRI,CC,NNS]	[4.979482883340459,7.269608702910759,7.748121802874552]
	cluster66	[TRIGGERPRI,NNS,#]	[3.387932192819125,4.264233422983872,4.325598435680737]
		[TRIGGERPRI,NNS,MD]	[3.387932192819125,4.264233422983872,4.325598435680737]
		[TRIGGERPRI,NNS,WP$]	[3.387932192819125,4.264233422983872,4.325598435680737]
	cluster67	[TRIGGERPRI,IN,VBG]	[4.364020625827558,5.3910481038157485,6.408693643724237]
		[TRIGGERPRI,VBD,JJ]	[4.363996519983232,5.018978666774908,6.408641518214717]
		[TRIGGERPRI,#,#]	[4.364008572905394,5.205013385295328,6.408667580969476]
	cluster68	[TRIGGERPRI,VBN,PROTEINT]	[3.68288675074042,4.096261754585076,4.948565796405225]
	cluster69	[TRIGGERPRI,TO,PROTEINT]	[4.625284795384895,4.8903378257854175,6.97526125104043]
	cluster70	[TRIGGERPRI,NNS,NN]	[3.8255274485269055,4.721707131223573,5.252043947852627]
		[TRIGGERPRI,#,#]	[3.8256168101570656,4.774778553099883,5.252234487678232]
		[TRIGGERPRI,IN,NNP]	[3.8257061717872256,4.827849974976193,5.252425027503835]
	cluster71	[TRIGGERPRI,CC,NN]	[5.273188116508764,7.5865981128105435,8.392680887181571]
	cluster72	[TRIGGERPRI,VBD,DT]	[4.236862817471263,4.8880828687341635,6.134138512087002]
	cluster73	[TRIGGERPRI,PROTEINT,NNS]	[6.158350162133638,8.959123109281443,10.352227933942988]
	cluster74	[TRIGGERPRI,CD,CC]	[3.946265616119547,4.290451099873001,5.509939818686446]
	cluster75	[TRIGGERPRI,VBD,NN]	[3.926562340498547,4.568283620842456,5.467792733654189]
	cluster76	[TRIGGERPRI,VBP,RB]	[4.886473910707691,5.320008689458568,7.544681609403942]
	cluster77	[TRIGGERPRI,CC,IN]	[5.226881194085427,7.536673675839641,8.29085032124088]
	cluster78	[TRIGGERPRI,PROTEINT,IN]	[6.629539819559568,9.467865895924328,11.404100025793614]
	cluster79	[TRIGGERPRI,JJ,NNS]	[5.075167321850675,5.557494501612777,7.957761192393174]
	cluster80	[TRIGGERPRI,RB,VBZ]	[4.652108161446565,4.985215080965007,7.033605558226985]
	cluster81	[TRIGGERPRI,VBN,NNS]	[5.6339873084291066,6.084382734555084,9.18854571414714]
	cluster82	[TRIGGERPRI,NNP,FW]	[4.171471013756374,4.28071594932056,5.993271907147136]
	cluster83	[TRIGGERPRI,RB,#]	[3.4102316774429178,3.7233151263205135,4.372463960148681]
		[TRIGGERPRI,RB,DT]	[3.4102316774429178,3.7233151263205135,4.372463960148681]
		[TRIGGERPRI,RB,JJ]	[3.4102316774429178,3.7233151263205135,4.372463960148681]
	cluster84	[TRIGGERPRI,VBD,TO]	[4.895689798667339,5.565696469620374,7.5648245066370405]
	cluster85	[TRIGGERPRI,NN,MD]	[4.2547199360531245,6.055339212753999,6.172645244002119]
		[TRIGGERPRI,NN,VBP]	[4.2547199360531245,6.055339212753999,6.172645244002119]
		[TRIGGERPRI,NN,#]	[4.2547199360531245,6.055339212753999,6.172645244002119]
		[TRIGGERPRI,NN,RBR]	[4.2547199360531245,6.055339212753999,6.172645244002119]
	cluster86	[TRIGGERPRI,CC,TO]	[4.685415229350379,6.95136402329244,7.106096432373013]
	cluster87	[TRIGGERPRI,WDT,VBP]	[5.473252081820316,5.755122757295405,8.833467056311328]
	cluster88	[TRIGGERPRI,NN,VBD]	[5.266340856710647,7.1371207739384985,8.377618814691662]
	cluster89	[TRIGGERPRI,MD,RB]	[4.681642254335033,4.961522587774021,7.097882362621218]
	cluster90	[TRIGGERPRI,VBP,CD]	[3.4420017494984387,3.8464203274502484,4.439302163760648]
	cluster91	[TRIGGERPRI,CC,MD]	[4.668059805037578,6.9325525596568465,7.06831736987389]
	cluster92	[TRIGGERPRI,NNS,VBD]	[4.694017888281049,5.62560693536111,7.124827403218154]
	cluster93	[TRIGGERPRI,VBG,DT]	[4.444442782181362,4.796930956668915,6.582752817076052]
	cluster94	[TRIGGERPRI,#,#]	[4.19142593460724,4.879335730085877,6.036234685215172]
		[TRIGGERPRI,JJ,PROTEINT]	[4.189949745924877,4.654038936752301,6.033055681039283]
		[TRIGGERPRI,NNS,TO]	[4.192902123289603,5.104632523419453,6.039413689391062]
	cluster95	[TRIGGERPRI,RB,IN]	[4.232073885183819,4.558847382437767,6.123814576614208]
	cluster96	[TRIGGERPRI,NNS,VBP]	[5.100766461494954,6.047517804253389,8.013905646782774]
	cluster97	[TRIGGERPRI,RB,VBD]	[5.165585091065472,5.505965728357582,8.156174231251303]
	cluster98	[TRIGGERPRI,CC,VBZ]	[5.535249075457724,7.868777028136895,8.970327382077757]
	cluster99	[TRIGGERPRI,NNS,CC]	[4.984897380791988,5.927407984936784,7.759975389615675]
	cluster100	[TRIGGERPRI,#,#]	[4.124835379076363,5.108883373370921,5.892949724323248]
		[TRIGGERPRI,IN,VBN]	[4.123773573257306,5.139956853599758,5.89066692576505]
		[TRIGGERPRI,VBZ,CD]	[4.12589718489542,5.077809893142085,5.895232522881447]
	cluster101	[TRIGGERPRI,PROTEINT,VBZ]	[6.098669376770953,8.894566877402097,10.219397543867007]
	cluster102	[TRIGGERPRI,VBZ,JJR]	[3.5506503424424976,4.476410075762545,4.668470662841841]
		[TRIGGERPRI,VBZ,RBR]	[3.5506503424424976,4.476410075762545,4.668470662841841]
		[TRIGGERPRI,VBZ,#]	[3.5506503424424976,4.476410075762545,4.668470662841841]
	cluster103	[TRIGGERPRI,IN,VBZ]	[3.7959564232386285,4.79665997911084,5.189019779473158]
		[TRIGGERPRI,NNS,DT]	[3.7943873001003476,4.689204494607414,5.185677109033453]
		[TRIGGERPRI,VBP,PROTEINT]	[3.7979513303712307,4.210193297935181,5.193269718570108]
		[TRIGGERPRI,#,#]	[3.796098351236736,4.565352590551146,5.189322202358906]
	cluster104	[TRIGGERPRI,NN,TO]	[5.486664710238375,7.371595241479556,8.863065404541908]
	cluster105	[TRIGGERPRI,IN,NNS]	[4.148874140639041,5.166209107765699,5.944646937920616]
	cluster106	[TRIGGERPRI,NNP,NNP]	[4.736509025522113,4.848681792880138,7.217391722808066]
		[TRIGGERPRI,#,#]	[4.7341708966505855,5.278765170110008,7.212296376007975]
		[TRIGGERPRI,VBZ,NN]	[4.731832767779059,5.708848547339878,7.207201029207885]
	cluster107	[TRIGGERPRI,FW,FW]	[2.5616661357208876,2.623630629365274,2.623630629365274]
	cluster108	[TRIGGERPRI,VBZ,JJ]	[4.8751393332148805,5.8577920432726165,7.519912593464767]
	cluster109	[TRIGGERPRI,CC,PRP$]	[5.069562726638231,7.366917239305026,7.945472340783139]
	cluster110	[TRIGGERPRI,CD,VBN]	[3.4730161431517312,3.8086497404294883,4.504627342026945]
		[TRIGGERPRI,#,#]	[3.4717703706278007,4.100535441023876,4.502002004683785]
		[TRIGGERPRI,VBZ,NNS]	[3.4705245981038697,4.392421141618263,4.499376667340625]
	cluster111	[TRIGGERPRI,PROTEINT,JJ]	[5.357132923992181,8.089923575509275,8.57746693219989]
	cluster112	[TRIGGERPRI,CC,JJ]	[5.155675754359885,7.459867325483579,8.134414640924543]
	cluster113	[TRIGGERPRI,NN,JJ]	[4.931489553302907,6.780054669462913,7.643102853956285]
	cluster114	[TRIGGERPRI,NNS,RB]	[3.7626785643996867,4.656100741096988,5.118162973170463]
	cluster115	[TRIGGERPRI,PROTEINT,RB]	[5.4163530150732,8.154369221434917,8.707969935450247]
	cluster116	[TRIGGERPRI,NN,WDT]	[4.9028720531962025,6.7494961435570975,7.5805248881094105]
	cluster117	[TRIGGERPRI,DT,NNS]	[3.800108359603833,4.2099734735861505,5.197865330933082]
	cluster118	[TRIGGERPRI,NNS,VBZ]	[4.1665927168476955,5.077239623910772,5.9827722359837185]
	cluster119	[TRIGGERPRI,CD,IN]	[3.5466960220081214,3.8837105672456467,4.6601143074781435]
		[TRIGGERPRI,#,#]	[3.5466960220081214,3.8837105672456467,4.6601143074781435]
		[TRIGGERPRI,VBG,PROTEINT]	[3.5466960220081214,3.8837105672456467,4.6601143074781435]
	cluster120	[TRIGGERPRI,CD,JJ]	[3.7546239206123118,4.095433691780105,5.101023546849575]
	cluster121	[TRIGGERPRI,WDT,DT]	[3.6577343766043384,3.9172799292993847,4.895194310808682]
	cluster122	[TRIGGERPRI,RB,RBR]	[3.238804431724889,3.54875676432442,4.013254721492917]
	cluster123	[TRIGGERPRI,CC,VBN]	[4.782026315231796,7.0560194252268005,7.316632829479912]
	cluster124	[TRIGGERPRI,VBG,IN]	[4.007010031698764,4.352242931924889,5.640022927528944]
		[TRIGGERPRI,VBG,CD]	[4.007010031698764,4.352242931924889,5.640022927528944]
		[TRIGGERPRI,VBG,#]	[4.007010031698764,4.352242931924889,5.640022927528944]
	cluster125	[TRIGGERPRI,PROTEINT,TO]	[5.557083669326574,8.307380976637246,9.018557077617633]
	cluster126	[TRIGGERPRI,NN,VBN]	[4.628083235684274,6.455700598010093,6.981346744940174]
	cluster127	[TRIGGERPRI,WDT,VBD]	[4.282182227176529,4.5500707722421865,6.23189651796835]
	cluster128	[TRIGGERPRI,PROTEINT,WDT]	[5.253522652630787,7.977085854350415,8.349426696975522]
	cluster129	[TRIGGERPRI,NNS,FW]	[3.5179158639624686,4.400295038411986,4.59933054990384]
	cluster130	[TRIGGERPRI,CC,VBG]	[4.735082568607721,7.005179693516604,7.214283031211314]
	cluster131	[TRIGGERPRI,NN,PRP]	[4.206149579346851,6.0031472123997025,6.067948071766425]
	cluster132	[TRIGGERPRI,RB,VB]	[3.046801024376106,3.3531045159083437,3.6140734517245767]
	cluster133	[TRIGGERPRI,IN,TO]	[3.6359641464451014,4.628790225940266,4.849035040260105]
	cluster134	[TRIGGERPRI,IN,PRP$]	[4.198295273696285,5.21788474526418,6.0510291520174135]
	cluster135	[TRIGGERPRI,PROTEINT,VBN]	[5.187535247605295,7.905163831416706,8.204386417024377]
	cluster136	[TRIGGERPRI,VBZ,CC]	[3.7870000208977617,4.723822376643651,5.169942284634059]
	cluster137	[TRIGGERPRI,NNS,WRB]	[3.6635282416144284,4.552537051582812,4.907484581595687]
	cluster138	[TRIGGERPRI,VBG,TO]	[3.146724459221583,3.4759863645238083,3.8213786364880167]
		[TRIGGERPRI,CD,WRB]	[3.146724459221583,3.4759863645238083,3.8213786364880167]
		[TRIGGERPRI,RB,WDT]	[3.146184380649261,3.454396380269772,3.8202555538906515]
		[TRIGGERPRI,CD,@]	[3.146724459221583,3.4759863645238083,3.8213786364880167]
		[TRIGGERPRI,#,#]	[3.146454419935422,3.46519137239679,3.820817095189334]
	cluster139	[TRIGGERPRI,NNS,CD]	[4.345482922927761,5.263412487674807,6.36861693702518]
	cluster140	[TRIGGERPRI,NNS,WDT]	[3.8561448651457066,4.753657021589723,5.317356929485017]
	cluster141	[TRIGGERPRI,NN,FW]	[4.660458144245995,6.490350786096764,7.051774281891175]
	cluster142	[TRIGGERPRI,VBP,VBG]	[2.993582515026584,3.387304368452468,3.504075488258166]
		[TRIGGERPRI,DT,VBZ]	[2.9919263619041088,3.3832880640990766,3.50065712293959]
		[TRIGGERPRI,#,#]	[2.9927544384653464,3.3852962162757723,3.502366305598878]
	cluster143	[TRIGGERPRI,JJ,VBN]	[3.248334280837688,3.6900233924445223,4.033157141061366]
	cluster144	[TRIGGERPRI,CC,NNP]	[4.718875328212079,6.987621784921995,7.178968478522201]
	cluster145	[TRIGGERPRI,PROTEINT,FW]	[5.054795977713058,7.760345349580886,7.9130997997708326]
	cluster146	[TRIGGERPRI,VBD,PROTEINT]	[4.544092559286573,5.204286537064292,6.7988525314910735]
	cluster147	[TRIGGERPRI,PRP,VBD]	[5.094232868117238,5.125852223801539,7.999573762138792]
		[TRIGGERPRI,PRP,#]	[5.094232868117238,5.125852223801539,7.999573762138792]
		[TRIGGERPRI,PRP,RB]	[5.094232868117238,5.125852223801539,7.999573762138792]
	cluster148	[TRIGGERPRI,TO,JJ]	[4.011146690710999,4.268627153446004,5.6488893816434125]
	cluster149	[TRIGGERPRI,CD,NNS]	[4.6341713344960125,4.9896648444454685,6.994587128639657]
	cluster150	[TRIGGERPRI,WRB,DT]	[5.120573910423121,5.149933454286338,8.057364224511039]
	cluster151	[TRIGGERPRI,RBR,RB]	[2.505675420623879,2.511353413410422,2.511353413410422]
	cluster152	[TRIGGERPRI,NN,VBG]	[4.544452032774654,6.366145253872956,6.79963291445509]
	cluster153	[TRIGGERPRI,WDT,MD]	[3.042146526348576,3.2924643215044824,3.604441325026865]
	cluster154	[TRIGGERPRI,VBD,NNS]	[3.28496715064641,3.9053361519392147,4.109737095884082]
	cluster155	[TRIGGERPRI,VBD,PRP$]	[3.1673048580764913,3.7834530723188804,3.86419575453042]
	cluster156	[TRIGGERPRI,JJ,TO]	[4.316718109854102,4.7835595563667095,6.306464058760808]
	cluster157	[TRIGGERPRI,IN,RB]	[3.734506732599342,4.732211456090872,5.058235076253659]
	cluster158	[TRIGGERPRI,RB,MD]	[3.4907038290906947,3.805219608479624,4.541916091260864]
	cluster159	[TRIGGERPRI,PROTEINT,PRP]	[4.9852564484074335,7.684399993508983,7.760761511447458]
	cluster160	[TRIGGERPRI,WRB,JJ]	[4.3781414835243595,4.406539987943038,6.439232929552934]
	cluster161	[TRIGGERPRI,JJ,JJ]	[3.608233666477421,4.058943710291731,4.790286732802034]
	cluster162	[TRIGGERPRI,NNP,NNS]	[4.145936476370067,4.25504328077882,5.938327570080437]
	cluster163	[TRIGGERPRI,VBN,DT]	[2.9960745843898016,3.393330972761291,3.509219765407211]
	cluster164	[TRIGGERPRI,PRP$,NN]	[2.5149535790797524,2.529924961829969,2.529924961829969]
	cluster165	[TRIGGERPRI,PROTEINT,#]	[5.014213155244934,7.716030761554759,7.824173877575056]
		[TRIGGERPRI,PROTEINT,PRP$]	[5.014213155244934,7.716030761554759,7.824173877575056]
		[TRIGGERPRI,PROTEINT,WRB]	[5.014213155244934,7.716030761554759,7.824173877575056]
	cluster166	[TRIGGERPRI,PROTEINT,VB]	[5.209915232439179,7.929561703578893,8.253560386334776]
	cluster167	[TRIGGERPRI,VB,RB]	[2.5548248898037142,2.609886112743652,2.609886112743652]
	cluster168	[TRIGGERPRI,VBP,RBS]	[3.5054417885122593,3.91129358823515,4.573004612424279]
	cluster169	[TRIGGERPRI,IN,JJR]	[3.4816414184235267,4.466644674551077,4.5228079280761815]
	cluster170	[TRIGGERPRI,IN,PRP]	[3.600753554556572,4.591814881312147,4.77444916219199]
	cluster171	[TRIGGERPRI,TO,NNS]	[3.1638192257034947,3.4094730048209163,3.856941153070611]
		[TRIGGERPRI,VBN,RB]	[3.1636534458997767,3.5650642694220283,3.8565961461664644]
		[TRIGGERPRI,#,#]	[3.1637363358016355,3.4872686371214723,3.8567686496185374]
	cluster172	[TRIGGERPRI,CC,WDT]	[4.612411741770885,6.8722128976554835,6.947271939933309]
	cluster173	[TRIGGERPRI,TO,CD]	[2.9087033620587013,3.15036699377702,3.329264031019952]
	cluster174	[TRIGGERPRI,PRP,VBZ]	[4.477030375169139,4.5077929757284725,6.653370979557158]
	cluster175	[TRIGGERPRI,JJ,CC]	[3.179325397367204,3.619206276279509,3.889222677190741]
	cluster176	[TRIGGERPRI,VBZ,PRP]	[3.4252871044227824,4.3449755463185,4.40412770461505]
	cluster177	[TRIGGERPRI,RBS,RB]	[2.5030573541481216,2.5061154553586817,2.5061154553586817]
	cluster178	[TRIGGERPRI,NNS,NNS]	[3.4348586235168304,4.313372280977159,4.424267392848219]
	cluster179	[TRIGGERPRI,CC,PRP]	[4.592048810839227,6.850124332278716,6.903012745868959]
index1	cluster1	[@,TRIGGERPRI,JJ]	[7.900962098962635,10.951798113713306,14.266358669043761]
		[#,TRIGGERPRI,#]	[7.981669079838837,10.952809523961951,14.44912044357086]
		[NN,TRIGGERPRI,NN]	[8.062376060715039,10.953820934210597,14.63188221809796]
	cluster2	[NN,TRIGGERPRI,NNS]	[5.619496636258223,8.325611375444797,9.15650135466106]
		[VBD,TRIGGERPRI,TO]	[5.491418086006993,8.327959033190327,8.873556319185688]
		[JJ,TRIGGERPRI,IN]	[5.75243278180539,8.331918423858072,9.450712567982114]
		[@,TRIGGERPRI,RB]	[5.480491779719758,8.336070471895226,8.849442554873022]
		[VBD,TRIGGERPRI,RBR]	[5.491418086006993,8.327959033190327,8.873556319185688]
		[#,TRIGGERPRI,#]	[5.585959820947592,8.330389826097106,9.082553199175472]
		[@,TRIGGERPRI,VBN]	[5.480491779719758,8.336070471895226,8.849442554873022]
	cluster3	[NN,TRIGGERPRI,@]	[7.681211288312446,10.546117016630225,13.76944613802532]
	cluster4	[CC,TRIGGERPRI,NN]	[5.785344402317115,7.095643426866571,9.523633384642878]
